"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","spikes"
"2025-01-11T02:00:00.000Z",94719.968,95746.80949448077,93693.12650551922,0.28653570080859253,94365.99228935737,96013.21605200542,96475.65721764408,-1553.1705164275772,-1886.1953779718685,333.0248615442913,95433.41667371454,104421.72548961434,89709.1838808411,119681.43935295154,318.7821843152051,
"2025-01-11T01:30:00.000Z",94677.202,95904.36957093826,93450.03442906175,0.39778413073277596,94369.43768892298,96021.89593196534,96481.14927576085,-1472.6176285985857,-1899.7882294634721,427.1706008648864,95440.39152618113,104413.47901462537,89702.2696662583,119672.99666226866,285.4346684063785,
"2025-01-11T01:00:00.000Z",94642.00700000001,95969.93864380976,93314.07535619027,0.45540169535376146,94367.11555377697,96029.89375618572,96486.29275329717,-1419.1413011355908,-1917.223764192651,498.0824630570603,95436.42801063182,104405.23253963637,89695.35545167551,119664.55397158579,263.7572044157423,
"2025-01-11T00:30:00.000Z",94578.501,96107.01296255746,93049.98903744254,0.5062868333617229,94360.73006617602,96037.4443013295,96491.20572639679,-1383.0956187543197,-1937.5536606439596,554.4580418896398,95423.66188159394,104396.98606464738,89688.44123709272,119656.11128090293,247.70242999802576,
"2025-01-11T00:00:00.000Z",94554.5585,96103.3223864445,93005.7946135555,0.4751839190360824,94351.05700765259,96044.66096449405,96495.94536526136,-1361.9979406312923,-1960.184601129251,598.1866604979587,95403.14315812456,104388.7395896584,89681.52702250992,119647.66859022006,280.25376952427905,
"2025-01-10T23:30:00.000Z",94550.6155,96101.19747718378,93000.03352281621,0.5572057790592316,94345.88831408738,96052.51545554414,96500.99731861621,-1267.3659197500237,-1984.600383190392,717.2344634403682,95382.94300572184,104380.49311466941,89674.61280792713,119639.22589953718,220.10841801093193,
"2025-01-10T23:00:00.000Z",94491.34099999999,96131.48857236009,92851.19342763988,0.6176324028711548,94330.29110241747,96059.15453050927,96505.43530940123,-1245.4402268181148,-2013.8752592491826,768.4350324310678,95347.37569355404,104372.24663968044,89667.69859334434,119630.78320885431,184.8876141710207,
"2025-01-10T22:30:00.000Z",94489.2765,96126.54018028098,92852.01281971904,0.5850087567911547,94307.96788210797,96065.0790644968,96509.51096724704,-1283.112608960073,-2045.2399544504506,762.1273454903776,95301.20877342789,104364.00016469145,89660.78437876154,119622.34051817143,214.3326379795326,
"2025-01-10T22:00:00.000Z",94501.896,96158.2334082671,92845.55859173289,0.5910514966620164,94289.20575484706,96071.58251845418,96513.87109482463,-1282.4528351491026,-2076.3471930418946,793.894357892792,95255.50129164569,104355.75368970245,89653.87016417873,119613.89782748856,207.4973826369387,
"2025-01-10T21:30:00.000Z",94500.4835,96155.28408801043,92845.68291198957,0.5350031601509406,94268.21333667755,96077.9387215542,96518.15232409828,-1296.0041965966084,-2108.7510443844576,812.7468477878492,95203.99558203055,104347.50721471348,89646.95594959594,119605.45513680569,256.58530632354086,
"2025-01-10T21:00:00.000Z",94523.185,96206.1696633938,92840.2003366062,0.5990338792891312,94254.00449327663,96085.26508106073,96522.91283054158,-1220.5282936243748,-2141.924385110492,921.3960914861173,95156.00751556318,104339.26073972449,89640.04173501315,119597.01244612283,198.79020478838356,
"2025-01-10T20:30:00.000Z",94521.296,96202.06665851502,92840.52534148499,0.5423180876222828,94229.41161545119,96091.42415414876,96527.08400158172,-1222.5839729942381,-2179.532388844619,956.948415850381,95093.47029055214,104331.01426473551,89633.12752043035,119588.56975543995,249.25980943371542,
"2025-01-10T20:00:00.000Z",94549.416,96272.46329985134,92826.36870014865,0.6132714116535496,94211.69168138797,96098.58141807934,96531.74866741797,-1127.0961463475687,-2218.5915078589205,1091.4953615113518,95034.93241014573,104322.76778974652,89626.21330584756,119580.12706475708,182.36758024286246,
"2025-01-10T19:30:00.000Z",94541.9525,96256.32998820225,92827.57501179774,0.728055811914553,94181.9746071589,96104.39004674139,96535.73362027759,-1117.0421391437558,-2263.1423389410165,1146.1001997972608,94960.65041182225,104314.52131475753,89619.29909126477,119571.6843740742,87.8855040326016,
"2025-01-10T19:00:00.000Z",94515.263,96177.43234817313,92853.09365182689,0.6455257854838027,94135.3654074511,96108.30227755212,96538.766996048,-1289.2304161556822,-2309.921938932742,1020.6915227770596,94867.06484439192,104306.27483976855,89612.38487668197,119563.24168339133,170.60767584916903,
"2025-01-10T18:30:00.000Z",94512.41650000002,96169.69008359815,92855.14291640189,0.6062749999415289,94100.11338326543,96113.86248946968,96542.62113120707,-1384.7746973750327,-2351.582817413438,966.8081200384054,94784.65959973984,104298.02836477956,89605.47066209918,119554.79899270846,206.14885005634278,
"2025-01-10T18:00:00.000Z",94502.96350000001,96150.8542678506,92855.07273214942,0.6333724627189123,94068.90699074564,96120.12410595825,96546.82125919507,-1458.8274178162828,-2391.0443733333727,932.2169555170899,94704.99674313296,104289.78188979058,89598.55644751638,119546.35630202558,188.6979515387793,
"2025-01-10T17:30:00.000Z",94489.78450000002,96121.88624739269,92857.68275260736,0.8830415297322654,94033.24890873526,96126.02683330642,96550.83700702785,-1605.3468010934594,-2429.0940449871314,823.747243893672,94619.21626630411,104281.53541480159,89591.64223293359,119537.91361134272,-9.493399325583596,1760.8600000000006
"2025-01-10T17:00:00.000Z",94428.5255,95895.48288508476,92961.56811491525,0.4653379501565663,93963.58110909179,96127.96125352349,96552.86636123818,-2216.9962052040646,-2462.7163814725873,245.72017626852266,94498.16360404802,104273.2889398126,89584.7280183508,119529.47092065985,345.6170861638384,2412.5599999999977
