"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","pocPrice","vah","val","spikes"
"2025-01-24T09:45:00.000Z",105412.715,105759.81346013956,105065.61653986044,0.14067112268418638,105201.49488546957,105027.99131735385,105013.19483540684,294.8729159318318,187.0056811792621,107.86723475256971,105400.5314860675,105195.8185415932,104827.56972845383,105486.46864268233,-30.24311514745932,,,,
"2025-01-24T09:40:00.000Z",105402.857,105806.28648036956,104999.42751963045,0.37198877991590623,105203.05508487648,105027.31322871904,105012.8191779235,375.3481212094921,182.602936903647,192.7451843058451,105386.20033987921,105190.66870978313,104823.87256594551,105481.67776412728,-64.69213223608676,,,,
"2025-01-24T09:35:00.000Z",105384.58249999999,105859.98418225636,104909.18081774362,0.40579282389698124,105199.11570058572,105025.94853312365,105012.10140365048,428.2584917691129,174.73578652381656,253.52270524529632,105364.36856318903,105185.51887797307,104820.17540343718,105476.88688557224,-64.05223452165956,,,,
"2025-01-24T09:30:00.000Z",105372.13050000001,105880.4229160532,104863.83808394683,0.5697133163526985,105195.2016475484,105024.59985409169,105011.39324696374,509.2056832474336,164.38792100360038,344.8177622438333,105341.4013126834,105180.36904616299,104816.47824092886,105472.0960070172,-101.68764973641373,,,,
"2025-01-24T09:25:00.000Z",105350.53400000001,105893.31900551554,104807.74899448449,0.7423851039787627,105185.08742908099,105022.50261025256,105010.31287962197,556.7056957560999,150.31372662630108,406.3919691297988,105310.79154852754,105175.21921435292,104812.78107842052,105467.30512846215,-145.29393156117294,,,,
"2025-01-24T09:20:00.000Z",105318.291,105876.87826180986,104759.70373819013,0.8520121446430914,105167.59467108428,105019.53941531648,105008.8026240015,542.4430436964903,133.72629931488072,408.7167443816096,105271.99447560981,105170.06938254285,104809.0839159122,105462.51424990711,-170.965746116417,,,,
"2025-01-24T09:15:00.000Z",105273.7135,105847.17920910315,104700.24779089684,0.7304553662095736,105145.39241276118,105016.07069058124,105007.04355672743,471.12799793820886,117.04398321767215,354.08401472053674,105228.68932105681,105164.91955073278,104805.38675340387,105457.72337135205,-128.72098729858408,,,,
"2025-01-24T09:10:00.000Z",105235.41699999999,105849.00832251746,104621.82567748251,0.699752661913692,105129.36638879224,105013.45435319067,105005.71442920984,448.3286795884778,102.59157445356861,345.7371051349092,105193.05510822905,105159.7697189227,104801.68959089555,105452.93249279702,-115.27569176832912,,,,
"2025-01-24T09:05:00.000Z",105198.89949999998,105849.24954725699,104548.54945274298,0.7387717978263534,105115.03236384498,105011.11302162771,105004.52585456456,441.28652754098584,88.47985587663354,352.8066716643523,105159.7977820922,105154.61988711264,104797.99242838722,105448.14161424198,-123.40896778187016,,,,
"2025-01-24T09:00:00.000Z",105159.69950000002,105832.9391593838,104486.45984061624,0.6741731170551087,105098.93286849171,105008.61499166094,105003.26191427562,415.2493320920912,74.07958356380281,341.1697485282884,105125.14085998524,105149.47005530258,104794.2952658789,105443.35073568692,-95.42386972316308,,,,
"2025-01-24T08:55:00.000Z",105126.3845,105824.51618794804,104428.25281205196,0.7735196715697681,105086.88033251179,105006.68213447629,105002.28329578819,432.0043511532567,60.154287705505325,371.8500634477514,105095.64841560098,105144.3202234925,104790.59810337056,105438.55985713188,-124.77251299278578,,,,
"2025-01-24T08:50:00.000Z",105091.7595,105773.27446037665,104410.24453962335,0.8088710626156493,105069.67993792043,105004.16780933582,105001.01669577765,399.7169191084977,44.97673409539302,354.7401850131047,105061.02910506492,105139.17039168243,104786.90094086224,105433.76897857683,-126.8374829160166,,,,
"2025-01-24T08:45:00.000Z",105056.84550000001,105709.13550550345,104404.55549449657,0.7257082720229103,105051.5950374274,105001.61847504678,104999.73573631777,347.82861761968525,30.49754287036834,317.3310747493169,105026.56852333258,105134.02055987236,104783.20377835391,105428.97810002179,-87.27789262338774,,,,
